st,rain-max,rain-avg,rain-sum,press-max,press-min,press-avg,RH-max,RH-avg,RH-min,temp-max,temp-avg,temp-min,wind-max,wind-avg,wind-min,NDVI,runoff,extreme,latitude,longitude,date,shape,loc,scale
3701,28.22243368,4.654475955,141.635217,1015.342753,1007.349985,1011.482036,98.4068881,92.35707516,81.87428352,34.69188321,31.27423867,18.85300873,105.952915,26.21115548,18.85300873,0.575201042,11.80570574,167.3220544,15.8969,104.5998,9/1/2023,-0.238109992,13.42842796,14.7162506
3702,34.79374667,4.443786057,135.2100914,1015.441617,1007.259279,1011.453459,97.58276781,90.28561534,79.11473796,33.86633362,30.57916267,20.9527638,70.27745885,25.79485046,20.9527638,0.675616927,15.54666089,115.7145216,16.1307,104.9341,9/1/2023,0.011963769,21.52660216,20.98475269
3703,32.98918867,4.531384917,137.6717869,1015.393295,1007.351496,1011.487815,97.85340455,91.02928131,79.93876769,34.14239531,30.86645525,20.41361229,85.59579336,26.139716,20.41361229,0.56453455,13.38820371,126.2002016,15.9188,104.8751,9/1/2023,-0.063246393,19.10996964,18.89683601
3704,36.16338524,4.627451124,140.6539885,1015.376724,1007.493127,1011.557332,97.50887655,90.48793182,79.45281597,33.8945319,30.74394223,21.0886676,82.83610961,26.36675954,21.0886676,0.589576985,11.3341505,113.6286655,15.6483,104.8276,9/1/2020,-0.081311335,20.54357439,20.90959309
3705,31.54474573,4.527067521,137.8107291,1015.387107,1007.310064,1011.465644,98.02496626,91.38288637,80.47546298,34.23745246,30.93743323,19.91191157,88.16765685,26.11319003,19.91191157,0.598769194,14.21014751,135.7434855,16.0651,104.6807,9/1/2023,-0.090225986,17.83527819,17.75814627
3706,31.91115847,4.444813326,135.1284349,1015.347727,1007.376621,1011.469971,98.07194145,91.03865338,79.81493732,33.97865958,30.66236707,20.45349121,90.50397799,26.46011761,20.45349121,0.544398211,11.78314218,113.6882018,15.7001,104.5221,9/1/2023,-0.054467641,18.54621218,18.06390543
3707,32.47895811,4.559652394,138.6385569,1015.36842,1007.400169,1011.504686,97.9421071,91.14530764,80.20682703,34.19985359,30.89892236,20.26598175,90.86452159,26.30011682,20.26598175,0.562101659,12.26377283,128.2910649,15.7297,104.7175,9/1/2023,-0.098707099,18.1710918,18.20230501
3801,45.69399119,8.197159967,248.3366864,1016.593551,1007.114992,1011.785332,98.79986115,92.99368478,78.24920303,35.24792867,31.4609011,19.47937569,30.34412414,23.03822105,19.47937569,0.744995436,69.09785804,120.6805346,18.2921,103.6361,10/1/2023,0.161066636,29.30987954,26.97925063
3802,40.56690078,6.248079135,189.1402855,1016.203446,1007.131203,1011.663445,98.16134776,91.86411285,78.81663011,34.64805173,31.11254708,20.62522129,39.1934926,24.29943859,20.62522129,0.61559028,102.6022404,85.99494696,18.0726,103.6581,10/1/2023,0.265524256,29.37648117,25.58456977
3803,41.59038642,6.750492609,204.0085942,1016.314118,1007.121563,1011.694395,98.38370354,92.33010847,78.95110317,34.81362803,31.21818513,20.41251505,36.76310284,23.95165074,20.41251505,0.748678374,61.82739993,96.14760748,18.1209,103.4385,10/1/2023,0.26999994,29.71735815,25.89558868
3804,38.52874111,5.325511894,161.542214,1016.005339,1007.147843,1011.610277,97.76566938,91.07555407,78.89373238,34.32382591,30.90019927,21.20973692,42.35136204,24.90210541,21.20973692,0.619965467,124.2968517,84.54344242,17.9847,103.9128,9/1/2023,0.227836899,28.23212547,25.01014086
3805,43.93240566,7.512597928,227.0491905,1016.484829,1007.114713,1011.742135,98.65516413,92.76413982,78.57167077,35.07923765,31.35506329,19.76699046,32.8138524,23.45838162,19.76699046,0.770643331,52.33114972,111.1782667,18.2702,103.3463,10/1/2023,0.214102623,29.61947089,26.52154361
3806,38.14564455,5.108488816,155.0682922,1015.93871,1007.156146,1011.595699,97.59836608,90.8009707,78.87506649,34.24234097,30.84624319,21.3723717,42.47850637,25.03910747,21.3723717,0.660724398,82.23652391,85.53895673,17.9847,104.0753,9/1/2023,0.206633071,27.83450026,25.13838693
3807,41.25167984,6.35295169,192.5368665,1016.232782,1007.134245,1011.669004,98.18757382,91.82573309,78.69890024,34.71610144,31.13014424,20.53871877,38.26165753,24.24092859,20.53871877,0.52664167,95.1224383,88.79630302,18.156,103.7986,10/1/2023,0.264283594,29.61434496,25.9910081
3808,40.31072315,6.035149397,183.1401036,1016.127591,1007.144578,1011.645843,97.98427794,91.52045691,78.71295646,34.59699619,31.08147836,20.77586329,40.16172335,24.45802307,20.77586329,0.619900664,71.71219637,85.21500812,18.2614,103.9787,9/1/2023,0.259431081,29.27383262,25.75457164
3901,31.11016144,3.475250768,105.1203032,1015.334524,1006.422265,1010.872389,98.4603825,91.09512611,79.09897207,35.33408394,31.65134472,21.62359336,113.2834782,28.57731032,21.62359336,0.602628574,17.31889862,109.8180969,17.1509,102.4196,8/1/2020,-0.054929272,20.55773818,21.01646295
3902,32.57095622,3.687521501,111.6209866,1015.531474,1006.6975,1011.121856,97.9613545,90.70770902,78.967615,34.89326409,31.2795123,21.68001486,89.81716856,27.39491208,21.68001486,0.675269773,24.52630934,102.0122237,17.2559,102.2257,8/1/2020,0.115466256,23.98813348,22.04906881
3903,34.06393438,3.774900109,114.08762,1015.654385,1006.970578,1011.343923,97.60166227,89.98067791,78.27451187,34.68297879,31.20627828,21.86575927,79.17136381,27.04660109,21.86575927,0.630378941,19.73036283,86.25989178,16.9062,102.5332,8/1/2020,0.238313216,25.65617862,22.68747005
3904,33.53923004,3.753938154,113.7072653,1015.625121,1006.825329,1011.217956,97.67093783,90.440727,78.74515514,34.71072325,31.20725815,21.72199789,78.80472188,27.05975872,21.72199789,0.650563654,23.83987406,95.62882092,17.0679,102.2021,8/1/2020,0.21379142,25.6859615,22.62655414
3905,34.32134178,3.940982811,119.3906285,1015.786152,1006.934301,1011.381209,97.40966925,90.49823953,79.12805189,34.36767554,30.88604111,21.73407704,59.67963228,26.07326999,21.73407704,0.692709101,28.15489358,94.56193995,17.5264,102.1907,8/1/2020,0.237607332,26.60516792,23.06321344
3906,35.14679848,4.006991099,121.3989934,1015.842276,1006.937284,1011.420701,97.10479579,90.13999538,78.89608207,34.2517406,30.74162315,21.68249969,53.56869304,25.73589608,21.68249969,0.609371659,28.33161303,98.47273071,17.3661,102.0704,8/1/2020,0.206493793,26.60190163,23.39149901
4001,37.65633574,3.698889189,112.0030889,1015.873511,1007.266933,1011.562847,97.00130043,88.37916365,76.84188827,34.91816582,31.44710962,22.42630173,94.92945389,27.8370277,22.42630173,0.397293302,19.06599592,130.4636169,16.4254,102.8587,9/1/2022,-0.11049513,19.66185498,20.88135467
4002,37.0115761,3.737282125,113.2096957,1015.812607,1007.239108,1011.54317,97.12795909,88.56957731,77.05706238,34.89578654,31.39947594,22.25875431,86.55429162,27.7664562,22.25875431,0.674485603,19.22701666,114.0329974,16.4824,102.5965,9/1/2019,-0.005857569,21.62906692,21.59631014
4003,36.76419932,3.727429727,112.8720977,1015.815646,1007.249072,1011.521945,97.43677287,88.7675208,77.54759806,35.06794987,31.53773287,22.39472948,64.22564149,27.06559832,22.39472948,0.615283267,17.70133613,132.0505781,16.312,102.6795,8/1/2019,-0.079785417,20.72299291,21.75866776
4004,36.34575436,3.779667734,114.5135749,1015.757042,1007.206338,1011.499452,97.21700565,88.95775063,77.43569014,34.87382299,31.40710291,22.12467117,78.84501083,27.27587814,22.12467117,0.60547492,19.46484838,100.0910757,16.4963,102.4718,9/1/2019,0.093596004,23.42776544,22.19656639
4005,35.32908764,3.849711421,116.6722002,1015.708792,1007.150515,1011.447558,97.16343387,89.35392096,77.8130837,34.76939108,31.34805424,21.89080182,68.50476587,26.58684625,21.89080182,0.621980393,20.98814707,87.169689,16.5829,102.0962,8/1/2019,0.230897495,25.91186061,22.74028927
4006,34.96403038,3.86253033,117.0516954,1015.711345,1007.072646,1011.412457,97.29878153,89.71093839,78.18591527,34.65861186,31.21665669,21.83016634,68.92977328,26.54853785,21.83016634,0.660907841,22.71438037,84.07798556,16.7664,102.1268,8/1/2019,0.248177899,26.28602676,22.83557874
4007,36.3579264,3.790321539,115.0878088,1015.754434,1007.192389,1011.508045,97.27799043,89.07375083,77.52746569,34.72814787,31.29902809,22.13204531,83.1232858,27.51653232,22.13204531,0.5817739,21.37173714,102.7255624,16.7074,102.874,9/1/2019,0.095859007,23.42628677,22.16724951
4008,35.33298171,3.803052573,115.2190315,1015.725081,1007.115802,1011.453055,97.38612046,89.46748928,77.83712533,34.65942922,31.23074293,22.00862816,77.97440589,27.15326853,22.00862816,0.61060358,20.61047642,88.19305065,16.8014,102.6773,9/1/2023,0.188241287,24.90600668,22.57367252
4009,35.92044228,3.8785963,117.5485122,1015.702142,1007.164343,1011.471423,97.44420945,89.69568462,78.08215189,34.59085753,31.21055537,22.0143419,75.32182646,26.92983438,22.0143419,0.657351275,22.79457563,95.73596473,16.7692,103.05,8/1/2019,0.158068302,24.7184388,22.63456744
4010,36.23282318,3.779828337,114.5038522,1015.676799,1007.221722,1011.462983,97.46854365,89.36042559,77.91699628,35.02599176,31.58900231,22.11428784,72.23197491,26.93884807,22.11428784,0.568914679,15.09467226,116.2405821,16.0673,102.7647,8/1/2019,0.072101174,23.16836503,22.34545848
4011,36.00805071,3.824232084,115.9470272,1015.602133,1007.239296,1011.449804,97.46966144,89.55136766,78.01492923,35.03984372,31.66950258,21.86816601,73.67712177,26.70127562,21.86816601,0.550228516,13.08514655,103.1182838,15.8969,102.8565,8/1/2019,0.152624695,24.52728306,22.43875323
4012,35.66025625,3.799607994,115.1735239,1015.620523,1007.2938,1011.471327,97.11569872,89.02379055,77.42348038,35.18110426,31.79028588,21.81981664,68.80153848,26.45622021,21.81981664,0.509939576,12.50079187,93.79662453,15.8159,102.5944,8/1/2019,0.175816393,24.76528648,22.30860969
4013,35.4823348,3.755246592,113.8537336,1015.633059,1007.284161,1011.468118,96.84178836,88.53366716,76.83155159,35.23144977,31.78842173,21.97614282,70.52012499,26.66762548,21.97614282,0.564629234,13.56024886,96.43053743,15.9201,102.4463,9/1/2019,0.152152194,24.23194078,22.06669241
4014,35.2880588,3.725658941,112.9926255,1015.616424,1007.310347,1011.465976,96.69012057,88.18196369,76.5506385,35.32457469,31.89822421,21.92412183,69.77035204,26.61160966,21.92412183,0.571572249,12.57620033,98.33176049,15.8144,102.4217,9/1/2019,0.145055153,24.04236658,21.86991246
4015,35.82304028,3.839521124,116.3672627,1015.596442,1007.297262,1011.467181,97.39074527,89.44672046,77.84377525,35.13404643,31.79761645,21.68969171,68.55044782,26.30931917,21.68969171,0.593040289,11.7476915,94.64632435,15.7632,102.7847,8/1/2019,0.190011299,25.12807991,22.43778398
4016,35.59854753,3.800135722,115.1332611,1015.726672,1007.131936,1011.454966,97.33162951,89.34686723,77.76852248,34.74828725,31.3041572,22.01343555,78.07949269,27.1451446,22.01343555,0.638298214,20.64942738,90.13826894,16.7027,102.5007,9/1/2019,0.174987114,24.76665941,22.52526679
4017,36.24664412,3.768769471,114.1840414,1015.724666,1007.239074,1011.492313,97.26173436,88.9501826,77.49122647,35.01056121,31.54742054,22.15384657,71.75680309,26.9980689,22.15384657,0.612809396,16.68355586,108.5515299,16.2111,102.533,8/1/2019,0.083788721,23.33867343,22.29585673
4018,35.92989587,3.78286066,114.6434086,1015.669183,1007.25543,1011.473128,97.18471899,88.98720666,77.43393968,35.080179,31.65694153,22.01888009,70.93890327,26.76662762,22.01888009,0.603012808,14.53624821,102.7100585,16.0267,102.5505,8/1/2019,0.132389261,24.09777738,22.34612961
4019,34.53599144,3.823142618,115.859661,1015.722844,1007.060285,1011.428519,97.4583556,89.88204154,78.12944104,34.46752817,31.04799106,21.91588179,72.35761814,26.75517125,21.91588179,0.487396846,20.24092378,84.09714087,16.9318,102.7788,8/1/2019,0.229587497,25.47068094,22.72267496
4020,35.2812215,3.912312038,118.6826635,1015.750062,1007.115555,1011.449154,97.09964615,89.59696245,78.15962779,34.58376323,31.16883068,21.78882941,61.58270273,26.20198213,21.78882941,0.748974155,23.15322203,83.46126589,16.7271,101.8734,8/1/2020,0.254192074,26.61680388,23.03430481
4021,36.45019426,3.815562448,115.5713704,1015.675715,1007.179991,1011.468097,97.44789124,89.52794173,77.99107831,34.77747033,31.36442207,22.1116176,83.09943468,27.36769797,22.1116176,0.656625339,21.04529898,103.2055738,16.5726,103.0695,8/1/2019,0.105214075,23.67402233,22.43054069
4022,35.59063295,3.756936737,113.8917057,1015.653455,1007.265969,1011.470088,96.88802123,88.571127,76.89480354,35.17112738,31.71538938,22.03872033,71.32740271,26.78078678,22.03872033,0.50062494,14.83874196,96.22247584,16.0438,102.4087,9/1/2019,0.146815302,24.17449294,22.13652821
4023,34.81036586,3.814709334,115.5828215,1015.68887,1007.033707,1011.382234,97.42629139,89.79050554,78.1871287,34.71032584,31.24867722,21.8692441,74.84559689,26.87178104,21.8692441,0.605564056,21.59515376,85.06871663,16.7926,102.3278,8/1/2019,0.235412209,25.85252954,22.72521256
4024,36.45514681,3.741337248,113.28634,1015.757917,1007.230261,1011.487081,97.55223363,89.12332619,77.92817868,35.08412855,31.58533633,22.37701371,62.1490735,26.79786469,22.37701371,0.546563019,16.42085819,135.7217079,16.1962,102.7713,8/1/2019,-0.052787506,21.24092158,21.95133021
4025,36.07069912,3.792263695,114.9128728,1015.66484,1007.246367,1011.468788,97.34096508,89.20117159,77.68911683,35.04875504,31.63778895,22.01380679,71.38005585,26.78110064,22.01380679,0.559059218,14.27340286,107.6329247,16.006,102.6597,8/1/2019,0.116897458,23.90431347,22.39659356
4029,35.24852632,3.829464347,116.0381489,1015.70705,1007.099969,1011.424493,97.31911036,89.55788342,77.99241655,34.74092165,31.29039429,21.90921185,73.15160705,26.81279092,21.90921185,0.602514595,21.3373244,87.96718693,16.6965,102.2928,8/1/2019,0.219411793,25.63183531,22.6996129
4101,30.20165263,3.64882652,110.7299658,1016.053673,1007.12492,1011.674984,96.76819584,89.57569458,76.49935898,32.63502878,29.46259515,21.92295825,29.02904971,24.77972881,21.92295825,0.398091702,12.79849048,90.73238008,17.4207,102.8122,5/1/2022,-0.04288157,18.72688047,21.31838561
4102,31.8465033,3.732546437,113.0465651,1015.808181,1006.941888,1011.413064,97.55878274,90.78086125,78.96250004,33.88236658,30.56369465,21.85194554,56.69707692,26.0650775,21.85194554,0.578562465,18.60011777,85.92541949,17.4901,102.5761,8/1/2020,0.267972956,25.14321108,22.86102843
4103,31.92059317,3.622811041,109.6276373,1015.572519,1006.695503,1011.15402,97.91115547,90.65200135,78.64774512,34.62114356,31.13217354,21.7284822,85.39572879,27.36791223,21.7284822,0.586199187,8.601396867,96.10152942,17.1748,102.5992,8/1/2020,0.138211065,23.63552644,22.07192608
4104,33.83444015,3.886437931,117.8548289,1015.796586,1007.092944,1011.493057,97.39582485,90.12740189,78.22662742,34.01044487,30.68124652,21.87702063,58.20491943,26.06601995,21.87702063,0.524967543,22.98746544,79.0815749,17.1158,103.016,8/1/2019,0.248225555,25.58291778,22.93051677
4105,34.65851189,3.861132953,117.0377773,1015.739937,1007.093616,1011.457463,97.43396684,89.91291887,78.15744629,34.37070134,30.98642024,21.91900293,68.84146293,26.58167414,21.91900293,0.507707005,21.67841972,85.12376887,16.9499,102.9024,8/1/2019,0.223895766,25.44626593,22.74899559
4106,32.84732149,3.925332712,119.0038167,1015.892353,1007.097625,1011.545924,97.3377238,90.4301347,78.41859134,33.62046523,30.39925806,21.86353622,46.34842888,25.56611076,21.86353622,0.613795721,24.40567603,76.47864544,17.3869,103.0881,8/1/2020,0.274721788,25.45934313,23.2425959
4107,33.95035789,4.083966038,123.7963497,1015.872054,1007.106533,1011.538748,97.53341556,90.75420506,79.05617953,33.87742174,30.58954661,21.82430826,48.37161895,25.59077399,21.82430826,0.532830886,23.54082305,76.00216631,17.4892,103.1976,9/1/2023,0.256951778,26.16725287,23.03138747
4108,34.61448841,4.056196642,123.042537,1015.801026,1007.119609,1011.514392,97.49739063,90.36503239,78.63796317,34.01638125,30.72494937,21.8584568,54.92153914,25.89329818,21.8584568,0.491700585,28.26113495,80.38393823,17.2252,103.2563,8/1/2019,0.218746924,25.92967707,22.94936794
4109,35.0218025,4.004083967,121.4556761,1015.748474,1007.132043,1011.489997,97.50250771,90.18716789,78.54000271,34.19320675,30.88489911,21.88458401,61.21656822,26.18385949,21.88458401,0.522002922,27.12917335,86.1304191,17.0482,103.2257,8/1/2019,0.202422661,25.70507429,22.85632161
4110,35.43797181,4.120291379,125.0780024,1015.755775,1007.141487,1011.510751,97.56988497,90.31829841,78.77561477,34.06984914,30.81704614,21.90198392,57.13228742,26.00918337,21.90198392,0.556764124,30.51708454,85.43281714,17.0679,103.4463,8/1/2019,0.165571235,25.71721202,23.03582629
4111,34.94913389,4.367132008,132.2887954,1015.921256,1007.113937,1011.552466,97.77030096,91.31823395,79.83795158,34.0712025,30.73928233,21.70631902,45.81232188,25.40424262,21.70631902,0.176380374,34.82627824,78.89218044,17.7169,103.2585,9/1/2023,0.251622321,26.81852799,23.14209942
4117,32.97485974,3.850054426,116.5928934,1015.825438,1006.979949,1011.434167,97.7688882,91.48382558,80.25963689,34.16894427,30.80517549,21.87167382,53.63323081,25.91699418,21.87167382,0.583794823,27.17792846,85.41646159,17.6653,102.4164,8/1/2020,0.220845383,25.61757582,22.29700114
4118,34.56287651,4.011873137,121.5717668,1015.86034,1007.013435,1011.458491,97.42945189,90.79389157,79.629282,34.24142794,30.82916992,21.78207884,50.38455733,25.72304012,21.78207884,0.635171426,28.83269044,89.07027651,17.7564,102.188,8/1/2020,0.229839286,26.59082876,22.97675522
4119,32.21108861,3.846737408,116.4733219,1015.936413,1007.093568,1011.549535,97.93309369,92.14097541,81.24669455,33.81650486,30.54086047,22.0027197,39.99864687,25.39053078,22.0027197,0.592601966,23.98576846,96.31250924,17.6773,102.9335,10/1/2021,0.143970806,24.06408129,21.598167
4120,33.06643647,4.070623859,123.1733293,1015.941362,1007.103558,1011.550885,98.03394146,92.36818947,81.72752895,33.97640566,30.71050001,21.92629421,40.75749791,25.35349208,21.92629421,0.58647758,33.43635438,99.63788984,17.7959,103.0477,10/1/2021,0.143591672,24.57367413,21.76110215
4121,32.22553595,3.756648336,114.1514067,1015.829968,1007.018595,1011.457058,97.31690807,90.13110243,77.88524083,33.73602209,30.49795878,21.8604111,55.12593243,26.05780501,21.8604111,0.566610493,16.71184722,81.97737145,17.1594,102.7946,8/1/2020,0.275602566,24.97329722,23.28470155
4122,34.8835245,4.07889311,123.6106213,1015.881072,1007.04932,1011.488336,97.41541725,90.86013492,79.83819501,34.23699831,30.83593742,21.78103734,47.87179618,25.58323162,21.78103734,0.772723794,29.56756592,87.41803304,17.9265,102.131,8/1/2020,0.226965825,26.68381448,23.05420584
4123,32.62851795,3.932479285,119.15888,1015.916381,1007.095563,1011.553013,97.4417114,90.82794119,79.05352311,33.6165021,30.39993097,21.87868057,43.67280358,25.45901996,21.87868057,0.565949064,24.3164729,76.86267919,17.5372,103.048,8/1/2020,0.2768801,25.5114376,23.07976709
4124,34.27944186,3.975642947,120.5784785,1015.79648,1007.112075,1011.50549,97.44964071,90.2549395,78.48264291,34.01858053,30.71143861,21.865038,56.47422433,25.97098794,21.865038,0.612003327,26.59067212,80.31847543,17.1704,103.1635,8/1/2019,0.232092626,25.77241496,22.91052612
4125,31.9856181,3.777939219,114.5989161,1015.916646,1007.088174,1011.566992,97.15666699,90.03048972,77.5538786,33.38478206,30.11286075,21.88753521,44.31431058,25.44057208,21.88753521,0.597896912,20.27000231,78.09718591,17.2771,102.9482,8/1/2020,0.247742992,24.26988024,23.32893873
4201,40.59580542,4.558283039,138.7730432,1016.111957,1007.010785,1011.579761,96.31201284,88.85735188,77.48189261,34.84892964,31.19914309,21.83461972,29.21750757,25.09094742,21.83461972,0.57441777,72.08316171,127.434188,17.5315,101.722,6/1/2019,-0.028444417,25.07422288,25.18625765
4202,36.8298632,4.19706093,127.2985152,1015.980172,1007.017536,1011.519915,96.70202826,89.75381525,78.61101149,34.15576121,30.66184705,21.69321596,38.91582075,25.1600815,21.69321596,0.674893858,33.9832046,101.6996725,17.511,101.9592,8/1/2020,0.137584007,26.31182548,24.08702108
4203,36.90716479,4.223151682,128.1191038,1015.962729,1007.04899,1011.526445,96.81153133,89.85698383,78.69115627,34.26532981,30.78959023,21.71051913,40.22187249,25.25302351,21.71051913,0.73651359,34.30075256,97.20109696,17.8301,101.7191,8/1/2020,0.173822267,26.82857183,24.19196047
4204,36.11022815,4.157307405,126.0890628,1015.925098,1007.032961,1011.502571,97.01328539,90.11741839,78.92892259,34.25256949,30.79081079,21.72651176,44.08692768,25.40074358,21.72651176,0.727115445,32.81991396,94.74538088,17.7789,101.9641,8/1/2020,0.203901611,26.94651787,23.82574571
4205,36.20316029,4.106951101,124.6523858,1015.902734,1007.095026,1011.51838,96.81301687,89.79073769,78.64197809,34.19605301,30.76062099,21.66417436,44.08735726,25.32307869,21.66417436,0.744729762,23.34554084,92.74056801,17.2645,101.2092,8/1/2020,0.196276365,26.69099695,23.72395533
4206,36.14728538,4.118161288,124.8274567,1015.870226,1007.115231,1011.51356,96.91537317,89.83108334,78.60686405,34.30748069,30.87980915,21.67064222,46.82367444,25.43656301,21.67064222,0.707162832,23.92781956,89.3064606,17.4481,100.993,8/1/2020,0.226512557,27.04165285,23.74375854
4207,36.73111762,4.174161638,126.4976283,1015.98354,1007.061975,1011.541969,96.62456137,89.73440129,78.70565965,34.03306189,30.56713956,21.64910774,36.95866764,25.01716883,21.64910774,0.710488475,19.65812736,99.45938089,17.4043,101.3928,8/1/2020,0.129118154,26.04908989,23.90523792
4208,37.14818833,4.234047485,128.4022401,1015.987016,1007.054908,1011.542894,96.65185103,89.66401117,78.54599763,34.1797238,30.69768921,21.6840989,37.32453446,25.08355607,21.6840989,0.627584432,28.22954085,99.45835459,17.6252,101.4409,8/1/2020,0.1383916,26.3786647,24.19326998
4209,34.9781018,3.963769057,119.9392639,1016.027614,1007.06777,1011.564316,96.45677274,90.22746031,79.69100559,33.18799268,29.68589046,21.46622091,29.78989298,24.3342587,21.46622091,0.729130617,24.52552117,103.1227419,17.2885,101.7074,8/1/2020,0.013122454,23.57830822,22.45089722
4210,35.3096321,3.967889402,120.2086251,1015.805865,1007.064616,1011.456122,97.05013206,89.84569524,78.55012748,34.3567918,30.8956655,21.71581047,55.8537122,25.84689082,21.71581047,0.701708551,24.86687076,89.35812228,16.9106,101.8341,8/1/2020,0.238850798,26.727842,23.22622217
4211,35.7959181,4.058412936,122.987517,1015.951537,1007.062621,1011.522461,96.68353577,89.90363796,78.93300064,33.84730584,30.42925938,21.61808688,39.48181037,25.07241516,21.61808688,0.634395961,21.93450875,98.10239165,17.1247,101.6374,8/1/2020,0.130107687,25.6461043,23.31948627
4212,34.8445008,3.933427124,119.1496329,1015.780542,1006.975712,1011.403164,97.19951989,90.06804222,78.72026058,34.36535626,30.87430276,21.70578462,59.90461805,26.02906255,21.70578462,0.751308314,25.97731463,93.14800192,17.0592,102.0088,8/1/2020,0.236700332,26.65067968,23.12541415
4213,35.65188568,4.044007446,122.4635535,1015.92424,1007.009449,1011.482271,96.81828472,90.01102376,78.95462538,33.97966382,30.49322709,21.6319316,43.79989655,25.27741483,21.6319316,0.698789596,28.0679406,99.96318979,17.282,101.9651,8/1/2020,0.154008613,26.03814245,23.44591609
4214,35.51517478,4.018371402,121.6918793,1015.899002,1007.039903,1011.48638,96.84337789,89.96503357,78.8805479,34.01070568,30.55466421,21.64398781,45.72155357,25.36009052,21.64398781,0.623533891,26.76083014,96.20635921,17.0909,101.8303,8/1/2020,0.172254198,26.12234368,23.29845758
4301,30.31387414,3.537048775,106.7709478,1015.995278,1007.115633,1011.567416,98.8209404,95.12277097,86.59993482,33.92307227,30.7542124,22.4420557,28.42173122,25.19742195,22.4420557,0.43171271,28.69630264,161.239906,17.8749,102.7974,10/1/2021,-0.212987282,18.11747467,18.75138562
4302,31.73497143,3.728968592,112.8678927,1015.930178,1007.076214,1011.524412,98.27960309,93.32984797,83.40721236,33.99249322,30.74494198,22.15070645,38.87963347,25.45222911,22.15070645,0.617946644,25.93526625,120.661021,17.7959,102.5569,10/1/2021,0.014979656,22.26239373,20.59467218
4305,35.02458377,4.548815656,137.5471139,1015.989363,1007.111625,1011.570034,98.0568257,92.26224754,81.13655395,34.18668973,30.84318666,21.64014119,41.62118588,25.15708034,21.64014119,0.619190996,41.45954237,90.03983521,17.954,103.1311,10/1/2021,0.209546255,26.38326373,22.73997822
4307,32.11135992,3.801275927,115.0093512,1015.934782,1007.08496,1011.529234,98.26746145,93.24559476,83.25746691,34.03725341,30.78004294,22.10642472,38.6853795,25.42032365,22.10642472,0.680364491,27.88479701,120.9977927,17.9353,102.5152,10/1/2021,0.021655672,22.54484078,20.74094871
4308,34.5373027,4.093940483,124.0263403,1015.884749,1007.069696,1011.500295,97.60301505,91.26760755,80.25003224,34.22377804,30.85297854,21.79199391,47.16264165,25.55513341,21.79199391,0.816343298,29.19866951,84.91110979,18.0671,102.2078,10/1/2021,0.217888048,26.37304237,22.74381309
4314,31.61156586,3.736329796,112.692464,1015.930003,1007.068693,1011.528922,98.04381751,92.39574351,81.84708634,33.82961805,30.55823213,22.07685854,39.76839164,25.46959493,22.07685854,0.621549676,21.17380998,103.8539298,17.6609,102.7062,10/1/2021,0.094100876,23.1654962,21.11412622
4315,38.07006301,5.355358755,165.205365,1016.105606,1007.119749,1011.610092,98.10745355,91.93376721,79.80698689,34.45743245,30.97919579,21.13908052,41.08588117,24.78570655,21.13908052,0.540778488,50.37550867,81.78793779,18.0199,103.3024,9/1/2023,0.275002694,28.52327828,24.29673611
4316,39.63934899,6.159495474,186.1043551,1016.216999,1007.117946,1011.658658,98.29530688,92.32882685,79.60145001,34.65021981,31.1352435,20.74353968,38.38822687,24.27942079,20.74353968,0.624603201,48.04301781,87.25536872,18.1823,103.2321,10/1/2023,0.282523043,29.20785039,24.96139615
4317,32.82331425,3.874811365,117.3059879,1015.905926,1007.065526,1011.506403,98.02989349,92.46193915,82.02156141,34.09545644,30.79416594,21.99497198,43.07652788,25.54259369,21.99497198,0.74318033,27.63596247,105.3468439,17.8969,102.4329,10/1/2021,0.111973739,24.14733712,21.52224907
4401,36.75936294,3.902778368,118.3598946,1015.445137,1007.120837,1011.336487,97.81255894,90.11685076,78.50038747,35.01394966,31.70000611,21.83605138,83.52856759,26.92121194,21.83605138,0.567856473,15.65135177,121.5097969,16.1241,103.2978,8/1/2019,0.078192925,23.94899889,22.75558944
4402,37.23707786,4.000577698,121.4760199,1015.371188,1007.093261,1011.262051,97.93280047,89.81299081,78.02067747,35.24978836,32.04481581,21.63786257,78.4464944,26.31724373,21.63786257,0.584624253,14.89577732,134.726966,16.0542,103.3939,8/1/2019,0.018343866,23.47240517,22.96681452
4403,35.82813213,3.670186149,111.0035798,1015.50311,1007.052237,1011.362998,97.65288261,90.49285232,78.93775066,34.93931704,31.46067837,22.2145359,108.8313811,28.41815512,22.2145359,0.599284355,17.19899101,119.6087185,16.2465,102.9941,5/1/2020,-0.013472641,20.68538393,21.28001802
4404,36.47692692,3.828182421,115.9524171,1015.503253,1007.116898,1011.372944,97.72637643,90.36185458,78.88987789,34.82658517,31.4816923,21.97325683,90.09887327,27.44212177,21.97325683,0.56522412,18.26377471,112.2425825,16.3114,103.2678,8/1/2019,0.097006391,23.72017638,22.54931316
4405,36.47251008,3.762021263,113.877268,1015.658544,1007.155954,1011.45142,97.47201787,89.60849837,78.18997562,34.86342281,31.4306185,22.16390173,87.31059057,27.64676127,22.16390173,0.58064869,19.86703148,106.7621451,16.4656,103.058,8/1/2019,0.080625692,23.03816454,22.28085657
